title,url,publishedDate,dateObject
Twelve years later: on Madras HC's verdict on ‘Dinakaran’ case,https://www.thehindu.com/opinion/editorial/twelve-years-later/article26626981.ece,25 Mar 2019,2019-03-25 00:00:00
"Pulwama attack meant for BJP’s political mileage, says Vaiko",https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/pulwama-attack-meant-for-bjps-political-mileage-says-vaiko/article26630065.ece,25 Mar 2019,2019-03-25 00:00:00
"1,250 kg of fish seized",https://www.thehindu.com/todays-paper/tp-national/tp-kerala/1250-kg-of-fish-seized/article26630046.ece,25 Mar 2019,2019-03-25 00:00:00
"Art, as instructed",https://www.thehindu.com/todays-paper/tp-features/tp-metroplus/art-as-instructed/article26630487.ece,25 Mar 2019,2019-03-25 00:00:00
LDF campaign items being destroyed: CPI(M),https://www.thehindu.com/todays-paper/tp-national/tp-kerala/ldf-campaign-items-being-destroyed-cpim/article26630031.ece,25 Mar 2019,2019-03-25 00:00:00
Samastha trains its guns on Congress,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/samastha-trains-its-guns-on-congress/article26630034.ece,25 Mar 2019,2019-03-25 00:00:00
CM condoles Parvathi Teacher’s death,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/cm-condoles-parvathi-teachers-death/article26629985.ece,25 Mar 2019,2019-03-25 00:00:00
Vellappally misleading Yogam: Sudheeran,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/vellappally-misleading-yogam-sudheeran/article26629987.ece,25 Mar 2019,2019-03-25 00:00:00
9 fishermen arrested,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/nine-fishers-arrested/article26629632.ece,25 Mar 2019,2019-03-25 00:00:00
Priyank Kharge announces decision on Twitter,https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/priyank-kharge-announces-decision-on-twitter/article26629526.ece,25 Mar 2019,2019-03-25 00:00:00
More students join strike against JNU’s policy,https://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/more-students-join-strike-against-jnus-policy/article26629684.ece,25 Mar 2019,2019-03-25 00:00:00
Briefly-1,https://www.thehindu.com/todays-paper/tp-national/tp-telangana/briefly-1/article26630686.ece,25 Mar 2019,2019-03-25 00:00:00
"Sericulture farmers in distress, but it’s hardly an election issue",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/sericulture-farmers-in-distress-but-its-hardly-an-election-issue/article26629576.ece,25 Mar 2019,2019-03-25 00:00:00
